back_density,positive_density,Bback,BaD,intercellHnc,intercellSnc,intercellVnc,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Area,Eccen,Round,Centroid_1,Centroid_2,Mayor_ellipse,Minor_ellipse,Orien_Angle,Perimeter,text_contrast_1,text_contrast_2,text_homogenety_1,text_homogenety_2,hValue,vValue,sValue,T_clusters,A_clusters,centr_dist,meanIpar_H,meanIpar_S,meanIpar_V,Ppar,Bpar,Bapar,Epar
0.17,0.15,0,0.495555555555556,0.875313990651472,0.211371653630399,0.78645649109317,0,0,0.213333333333333,0.786666666666667,119,781,0,0,0,0.01,0.694444444444444,0.295555555555556,77,0.461578788549693,1.02505006218123,19.3636363636364,461,10.743788199186,9.53080610613004,-78.0366297201913,30.724,2.87,2.8125,0.753,0.75625,0.83241929896359,0.298860150048833,0.595980392156863,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.25,0.08,0,0.604444444444444,0.889222100399035,0.193122230861705,0.838742066875059,0.00111111111111111,0,0.161111111111111,0.837777777777778,316,584,0,0,0,0.0133333333333333,0.454444444444444,0.532222222222222,130,0.865754075075247,0.728486544303548,21.4307692307692,481.3,18.8048924008683,9.4112781232972,88.727847698888,47.355,1.81045751633987,2.65413533834586,0.78082788671024,0.698621553884712,0.796484695360672,0.310257070391859,0.585299850934526,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.143333333333333,0.125555555555556,0,0.597777777777778,0.879480985367658,0.174754037654327,0.832384084510551,0,0,0.213333333333333,0.786666666666667,317,583,0,0,0,0,0.516666666666667,0.483333333333333,131,0.665525918966691,0.867930392834506,26.2977099236641,381.450381679389,15.3188069556268,11.4335705450032,-45.5062663071849,43.551,2.23626373626374,2.95555555555556,0.737362637362637,0.737222222222222,0.83817318052132,0.287434381817736,0.636059757236228,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.237777777777778,0.0566666666666667,0,0.531111111111111,0.885373496250901,0.205614191848729,0.819612462181575,0,0,0.147777777777778,0.852222222222222,224,676,0,0,0,0,0.482222222222222,0.517777777777778,56,0.748523908038491,0.81731386006383,27.6964285714286,350.928571428571,11.2247417121756,7.44321382188807,-11.8828584792952,29.343,4.5,4.51111111111111,0.630357142857143,0.652777777777778,0.801626899438598,0.274114440519535,0.622549019607843,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.134444444444444,0.146666666666667,0,0.571111111111111,0.878327028867188,0.217806690147218,0.787877859477125,0,0,0.274444444444444,0.725555555555556,217,630,53,0,0,0.102222222222222,0.611111111111111,0.286666666666667,25,0.648214376160358,1.36406553788813,26.2,26.88,6.57787508592785,5.00877490216883,13.3907664705297,15.176,2.14285714285714,1.24,0.53968253968254,0.646666666666667,0.769953208584588,0.44772898099804,0.441456582633053,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.344444444444444,0.0644444444444444,0,0.515555555555556,0.891322018597112,0.219812023372797,0.846686227935355,0.00333333333333333,0.00111111111111111,0.156666666666667,0.838888888888889,260,640,0,0,0,0.0144444444444444,0.377777777777778,0.607777777777778,74,0.837741465324177,0.801354716170785,31.0810810810811,95.9054054054054,13.6468336955054,7.45208639514231,-70.5784802280357,34.065,2.30681818181818,2.53846153846154,0.670833333333333,0.633547008547009,0.778418768378561,0.331261417037246,0.580128205128205,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0844444444444444,0.207777777777778,0,0.556666666666667,0.865823359188236,0.187924034061627,0.795594422902401,0.00444444444444444,0,0.352222222222222,0.643333333333333,281,619,0,0,0,0.06,0.603333333333333,0.336666666666667,184,0.700175842042491,0.635948389960081,41.9673913043478,127.755434782609,19.7676861534849,14.113543594993,-85.0460750840234,60.298,1.56842105263158,2,0.794385964912281,0.741819291819292,0.8077900251546,0.308555298363746,0.581363211951447,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0466666666666667,0.0988888888888889,0,0.675555555555556,0.871329107825817,0.192178536581265,0.782853412635091,0,0,0.235555555555556,0.764444444444444,180,720,0,0,0,0.00666666666666667,0.741111111111111,0.252222222222222,52,0.873450492343735,0.508632964259826,46.4615384615385,252,13.2475269752141,6.45039266480171,18.3458169404445,35.843,4.64615384615385,2.37662337662338,0.636153846153846,0.77012987012987,0.801797468405324,0.286895749304419,0.617410040939453,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0888888888888889,0.0922222222222222,0,0.671111111111111,0.875655554980779,0.183109986139457,0.803705570355437,0.00111111111111111,0,0.241111111111111,0.757777777777778,350,550,0,0,0,0.0188888888888889,0.614444444444444,0.366666666666667,26,0.54445591153189,1.03050587936906,45.3846153846154,46.6538461538462,6.75645187940161,5.66724063226306,36.7175699957768,17.806,6.34285714285714,5.42857142857143,0.506190476190476,0.551904761904762,0.805139686973205,0.273006109537505,0.621208483393357,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.248888888888889,0.135555555555556,0,0.373333333333333,0.881078323459953,0.215976832328746,0.812994606582993,0,0,0.342222222222222,0.657777777777778,108,792,0,0,0,0.0222222222222222,0.575555555555556,0.402222222222222,97,0.724697607282278,0.41692006339256,51.3711340206186,453.556701030928,15.1521054539859,10.4408163712214,27.0466730930251,54.071,3.11875,2.89880952380952,0.661354166666667,0.707043650793651,0.796295710509509,0.29526310452529,0.602471405228758,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.176666666666667,0.0855555555555556,0,0.494444444444444,0.868315255218008,0.237037821093445,0.765492102065614,0,0,0.251111111111111,0.748888888888889,157,701,42,0,0,0.0255555555555556,0.756666666666667,0.217777777777778,96,0.844796913697326,0.392792988759229,56.4791666666667,226.697916666667,18.134805979338,9.70370023253382,24.2342460649364,55.419,2.08823529411765,1.83333333333333,0.770506535947712,0.802301587301587,0.825236845917837,0.277263009260929,0.639775910364146,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.121111111111111,0.0566666666666667,0,0.684444444444444,0.848360308750767,0.164308304741116,0.82088731841382,0.0355555555555556,0,0.287777777777778,0.676666666666667,463,416,21,0,0,0.0477777777777778,0.461111111111111,0.491111111111111,27,0.56337681461206,1.44167141773401,57.5925925925926,205.925925925926,6.52449264944839,5.39053631957884,12.491578503655,15.341,0.611111111111111,0.65,0.694444444444444,0.808333333333333,0.753500652169326,0.512520011901941,0.355032679738562,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0555555555555556,0.195555555555556,0,0.615555555555556,0.8496108002837,0.145265323366187,0.827483479579677,0.02,0.0166666666666667,0.321111111111111,0.642222222222222,364,535,1,0,0,0.0666666666666667,0.515555555555556,0.417777777777778,255,0.514085179178568,0.718313705420949,64.121568627451,37.4666666666667,19.9348301602554,17.0988840342542,87.6537624364732,66.791,1.78070175438596,1.92647058823529,0.771539961013645,0.719313725490196,0.802283482945409,0.32797458208471,0.568885448916409,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0722222222222222,0.158888888888889,0,0.606666666666667,0.872852515030361,0.175288262260303,0.808387080063201,0,0,0.224444444444444,0.775555555555556,294,604,2,0,0,0.0222222222222222,0.558888888888889,0.418888888888889,92,0.73139093200546,0.764519929668746,64.0978260869565,124.336956521739,14.3883645239512,9.81226652672229,-14.2545727648896,38.887,4.65277777777778,3.78571428571429,0.604861111111111,0.652922077922078,0.822156948849244,0.263881965848115,0.634380570409982,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.121111111111111,0.0566666666666667,0,0.684444444444444,0.848360308750767,0.164308304741116,0.82088731841382,0.0355555555555556,0,0.287777777777778,0.676666666666667,463,416,21,0,0,0.0477777777777778,0.461111111111111,0.491111111111111,52,0.633049930462854,1.07655831743223,60.1153846153846,182.25,9.64715862140387,7.4679712662326,15.6572570016923,24.637,2.95,2.75,0.716666666666667,0.754427083333333,0.805159814125991,0.30200045620127,0.592549019607843,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.167777777777778,0.24,0,0.403333333333333,0.872735580892457,0.202294360480064,0.807682605205825,0.00222222222222222,0,0.4,0.597777777777778,179,705,16,0,0,0.141111111111111,0.493333333333333,0.365555555555556,420,0.95565698119804,0.424279830337924,68.7761904761905,271.414285714286,49.3539268753704,14.5338502976646,-70.4932924077257,111.533,1.05128205128205,1.34368070953437,0.82977207977208,0.820879526977088,0.835140379980788,0.291862891192335,0.651323130878368,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.541111111111111,0.0544444444444444,0,0.28,0.909267482845101,0.247855717926399,0.847814566484643,0,0,0.112222222222222,0.887777777777778,17,883,0,0,0,0,0.397777777777778,0.602222222222222,91,0.737371290340794,0.537919794332491,60.8901098901099,472.384615384615,14.4507350640587,9.76129322834319,-68.784845675291,46.107,3.88961038961039,4.09027777777778,0.674025974025974,0.677777777777778,0.804658739195938,0.270974899646068,0.635940285204991,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.276666666666667,0.166666666666667,0,0.445555555555556,0.887580610796321,0.226535781121855,0.821349019607843,0.00555555555555556,0,0.26,0.734444444444444,102,797,1,0,0,0.0844444444444444,0.493333333333333,0.422222222222222,167,0.472433548572105,1.02360566706628,64.9700598802395,159.071856287425,15.7729189243472,13.9017190798776,59.4609495427993,45.279,0.916666666666667,1.27472527472527,0.809259259259259,0.698717948717949,0.793025716753914,0.36247570503411,0.530345471521942,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0722222222222222,0.158888888888889,0,0.606666666666667,0.872852515030361,0.175288262260303,0.808387080063201,0,0,0.224444444444444,0.775555555555556,294,604,2,0,0,0.0222222222222222,0.558888888888889,0.418888888888889,72,0.791263000288303,1.04264351121113,77.8611111111111,136.986111111111,12.4453515093758,7.61003341149866,-1.68960180022165,29.458,1.91666666666667,1.48571428571429,0.647777777777778,0.753333333333333,0.788552874433329,0.33443176204707,0.55672268907563,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.296666666666667,0.216666666666667,0,0.28,0.879493613234776,0.233300264682991,0.80807120011125,0.00444444444444444,0,0.296666666666667,0.698888888888889,95,796,9,0,0,0.0955555555555556,0.59,0.314444444444444,210,0.787769917473494,0.828311311900025,79.9095238095238,205.4,22.0500608638189,13.5821673313438,-82.7227702197714,56.444,2.01754385964912,2.6007326007326,0.762222222222222,0.678693528693529,0.813463532420359,0.331222676127858,0.574242141300965,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.286666666666667,0.0444444444444444,0,0.613333333333333,0.891396769306421,0.186369992665668,0.866073871409029,0.00666666666666667,0,0.121111111111111,0.872222222222222,366,518,16,0,0,0.05,0.255555555555556,0.694444444444444,40,0.73798230910669,1.19491918671242,77.85,315.975,8.8774223445338,5.99066266647011,34.5938591878719,20.51,2.2,1.92857142857143,0.65625,0.589285714285714,0.784992359415197,0.417377127268921,0.486624649859944,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.363333333333333,0.0755555555555556,0,0.482222222222222,0.907560107633764,0.21684582618573,0.845776772247361,0,0,0.0344444444444444,0.965555555555556,165,735,0,0,0,0.00555555555555556,0.387777777777778,0.606666666666667,80,0.579891201423476,0.666238306309472,86.5625,507.15,11.9263341874883,9.71631203260865,87.9018234396104,38.845,3.9,3.29166666666667,0.672666666666667,0.651041666666667,0.849817232863511,0.319573529353193,0.619967320261438,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.316666666666667,0.153333333333333,0,0.36,0.893330819241076,0.223472073940491,0.827759765323453,0,0,0.268888888888889,0.731111111111111,176,724,0,0,0,0.01,0.485555555555556,0.504444444444444,142,0.941136354980011,0.592626134170727,102.147887323944,367.359154929577,24.8693534563745,8.40651693597996,-30.2424383172493,54.873,2.42307692307692,1.71851851851852,0.771923076923077,0.836851851851852,0.823988857120459,0.261829085488853,0.646444444444444,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0111111111111111,0.267777777777778,0,0.514444444444444,0.855015902516737,0.181898044490183,0.780041060430242,0.0144444444444444,0,0.407777777777778,0.577777777777778,210,686,4,0,0,0.0766666666666667,0.716666666666667,0.206666666666667,241,0.872609911746051,0.698290621312245,104.800829875519,77.1535269709544,26.0563051073588,12.7263630717096,6.88421136590075,65.856,2.09846153846154,1.55072463768116,0.718871794871795,0.762995169082126,0.798164433760791,0.320547988494036,0.580496732026144,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.01,0.338888888888889,0,0.408888888888889,0.841786263709001,0.182076228676197,0.761357719558412,0.00222222222222222,0,0.56,0.437777777777778,202,694,4,0,0,0.151111111111111,0.682222222222222,0.166666666666667,374,0.760428910306334,0.776006804427516,109.262032085562,247.064171122995,28.3089571736096,18.3844364450026,-54.2417234203966,77.823,1.14214046822742,1.17666666666667,0.80139353400223,0.778416666666667,0.810883395716675,0.303669185029614,0.608802413273001,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.298888888888889,0.0911111111111111,0,0.306666666666667,0.86983779426506,0.230103052370162,0.760726784601371,0,0,0.264444444444444,0.735555555555556,109,791,0,0,0,0.00888888888888889,0.775555555555556,0.215555555555556,77,0.578152461068011,0.596496534440748,103.805194805195,129.194805194805,12.3414720384707,10.0697619040627,-7.79456870886216,40.276,3.84615384615385,4.38636363636364,0.626666666666667,0.646464646464646,0.800189454973369,0.274790861345674,0.623856209150327,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.53,0.0266666666666667,0,0.392222222222222,0.913212139579992,0.230781815894168,0.87344883158743,0,0,0.09,0.91,180,720,0,0,0,0.00777777777777778,0.25,0.742222222222222,27,0.930618472762351,0.712303573988546,108.111111111111,29.2592592592593,10.4846628224315,3.83729002623795,-7.29043187601819,21.825,3.55,2.71875,0.5625,0.627604166666667,0.768863957568074,0.30279550829502,0.564313725490196,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0522222222222222,0.2,0,0.573333333333333,0.864121882134501,0.171588097699193,0.800141612200436,0.00222222222222222,0,0.41,0.587777777777778,338,555,7,0,0,0.106666666666667,0.545555555555556,0.347777777777778,265,0.87289863079061,0.370332405017124,117.430188679245,276.415094339623,31.4606591150075,15.3497062120555,53.455483179736,94.827,1.47692307692308,1.38509316770186,0.772051282051282,0.798524844720497,0.816758835561976,0.285658751205598,0.647882352941177,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0544444444444444,0.0677777777777778,0,0.772222222222222,0.834218946987409,0.108020598848982,0.868975671317395,0.0511111111111111,0.00222222222222222,0.307777777777778,0.638888888888889,550,350,0,0,0,0.0466666666666667,0.298888888888889,0.654444444444444,58,0.914353685164318,0.807838874887957,117.068965517241,48.0344827586207,14.2710322569069,5.77857584170294,-76.5256515123862,30.037,1.31168831168831,2.38461538461538,0.774891774891775,0.588461538461539,0.800627006003415,0.355573827889108,0.546046110751993,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.425555555555556,0.162222222222222,0,0.318888888888889,0.903078382024259,0.239397677131496,0.833801425079316,0.00222222222222222,0,0.208888888888889,0.788888888888889,88,805,7,0,0,0.0644444444444444,0.455555555555556,0.48,206,0.398380104745258,1.01982646339971,124.834951456311,205.257281553398,17.0580424306013,15.6459847800693,-38.5358082670334,50.382,1.71428571428571,1.77916666666667,0.656512605042017,0.671944444444444,0.792924978121881,0.355103560129874,0.555031718569781,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.328888888888889,0.33,0,0.26,0.898229553224885,0.228805700628367,0.850590186323286,0.00666666666666667,0,0.402222222222222,0.591111111111111,130,770,0,0,0,0.0744444444444444,0.48,0.445555555555556,432,0.871442923494678,0.711211490248967,135.791666666667,303.666666666667,35.1730806463906,17.2522878158098,8.79988169003589,87.367,1.68575851393189,1.08630952380952,0.778947368421053,0.829786706349206,0.809722375429662,0.309258723374524,0.613390454220904,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.105555555555556,0.164444444444444,0,0.601111111111111,0.883656257192144,0.178640823089479,0.825547559449312,0,0,0.296666666666667,0.703333333333333,360,540,0,0,0,0.0166666666666667,0.538888888888889,0.444444444444444,150,0.763547880585738,0.691714434393622,128.813333333333,348.233333333333,17.735604901905,11.4527884468355,28.903953963011,52.202,3.1421568627451,2.58571428571429,0.683660130718954,0.728730158730159,0.800603371176526,0.280770840006203,0.612044817927171,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.394444444444444,0.126666666666667,0,0.341111111111111,0.892827524030555,0.249426869816297,0.802240183605249,0.00111111111111111,0,0.21,0.788888888888889,112,788,0,0,0,0.0411111111111111,0.556666666666667,0.402222222222222,155,0.897535172377858,0.696138893181143,133.845161290323,122.651612903226,22.1622645219511,9.77229251749476,-20.5652200362438,52.896,2.13913043478261,1.45634920634921,0.712463768115942,0.77744708994709,0.80397479023686,0.306304676704438,0.595424836601307,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.0711111111111111,0.305555555555556,0,0.384444444444444,0.861890032428971,0.208469946997178,0.769562352941177,0.00222222222222222,0,0.491111111111111,0.506666666666667,162,717,21,0,0,0.102222222222222,0.683333333333333,0.214444444444444,404,0.827999180268961,0.248552061219461,140.586633663366,95,38.7344012986099,21.7195140575084,-72.1880991911371,142.918,1.60049019607843,1.8989898989899,0.784477124183006,0.744065656565657,0.80712267177305,0.29397496448813,0.635752541757444,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.121111111111111,0.12,0,0.541111111111111,0.86879752363229,0.196301763249424,0.787388591800356,0.00111111111111111,0,0.324444444444444,0.674444444444444,300,595,5,0,0,0.0588888888888889,0.595555555555556,0.345555555555556,56,0.813100059986703,0.946505571520229,143.589285714286,368.535714285714,11.4543235135384,6.66783604125442,23.6834978673029,27.267,3.12121212121212,2.08333333333333,0.581060606060606,0.663657407407407,0.786550463228155,0.337140435684058,0.564126559714795,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.661111111111111,0.0577777777777778,0,0.188888888888889,0.91297198177701,0.262800747575669,0.858139104698483,0,0,0.108888888888889,0.891111111111111,59,841,0,0,0,0.0266666666666667,0.256666666666667,0.716666666666667,71,0.85723642396711,0.295150106046926,148.183098591549,502.338028169014,16.3476541468213,8.4177833939585,50.2652304882024,54.981,2.00649350649351,2.76282051282051,0.756168831168831,0.718376068376068,0.825604117777323,0.266829959308124,0.637491919844861,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
0.121111111111111,0.12,0,0.541111111111111,0.86879752363229,0.196301763249424,0.787388591800356,0.00111111111111111,0,0.324444444444444,0.674444444444444,300,595,5,0,0,0.0588888888888889,0.595555555555556,0.345555555555556,52,0.733508399156361,0.827915572590005,145,383.076923076923,10.5252103495262,7.15377904280633,-48.8108532781151,28.094,2.5,2.65714285714286,0.664351851851852,0.673095238095238,0.792118196471016,0.327331253318399,0.571590413943355,0,0,0,0.877562538486153,0.224726206848024,0.800609109915938,0.278240203857422,0.222633361816406,0.498332977294922,0.388500213623047
