Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,yfitC,nam
0.0488888888888889,0.108888888888889,0.423333333333333,0.332222222222222,0.856606453696209,0.136465363300341,0.840477238276857,0,0,0.318888888888889,0.681111111111111,0.693333333333333,0.306666666666667,0,0,0,0.0244444444444444,0.473333333333333,0.502222222222222,37,0.987377609537937,0.33435169474132,195.297297297297,36.9459459459459,20.3303668508542,3.22000255947147,-47.1590768054932,37.291,4.87179487179487,5.48701298701299,0.725106837606837,0.680844155844156,0.836972553070191,0.198086087159873,0.71835811247576,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0011.tif
0.07,0.0955555555555556,0,0.154444444444444,0.867921231882673,0.154332598968004,0.826106855518621,0.00777777777777778,0.00111111111111111,0.116666666666667,0.874444444444444,0.647777777777778,0.352222222222222,0,0,0,0.03,0.554444444444444,0.415555555555556,167,0.506095621128607,1.12647929676194,205.461077844311,29.6946107784431,15.7772156248739,13.6074915159218,1.85113669068866,43.162,1.65340909090909,1.5989010989011,0.754640151515152,0.723534798534799,0.784179096091531,0.34196000351122,0.559276018099548,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0012.tif
0.0288888888888889,0.0722222222222222,0.0422222222222222,0.433333333333333,0.849101683278017,0.126698185070894,0.818274040154985,0.00111111111111111,0,0.237777777777778,0.761111111111111,0.796666666666667,0.203333333333333,0,0,0,0.00333333333333333,0.684444444444444,0.312222222222222,51,0.623927911590347,0.840955611425399,217.039215686275,3.41176470588235,10.0714163777274,7.87062961371592,-21.6604411531943,27.606,3.06060606060606,4.66666666666667,0.712626262626263,0.624537037037037,0.837798779693174,0.253611084797944,0.669741532976827,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0013.tif
0.486666666666667,0.0766666666666667,0,0.196666666666667,0.89883289999805,0.231720662835904,0.874434298388429,0.00555555555555556,0.00222222222222222,0.138888888888889,0.853333333333333,0.294444444444444,0.705555555555556,0,0,0,0.0344444444444444,0.323333333333333,0.642222222222222,76,0.591489254589345,1.10236365281158,244.236842105263,171.236842105263,11.2052424493456,9.03493131912571,2.27140177434887,29.434,4.20833333333333,3.24,0.552604166666667,0.630666666666667,0.812008999526726,0.290823039993205,0.617450980392157,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0014.tif
0.272222222222222,0.0988888888888889,0,0.43,0.858020133231318,0.168186246187066,0.871405430236213,0.0211111111111111,0.00555555555555556,0.253333333333333,0.72,0.505555555555556,0.473333333333333,0.0211111111111111,0,0,0.0644444444444444,0.33,0.605555555555556,100,0.833550288730473,0.804104126135185,295.76,167.86,16.1549218657376,8.92468297356155,-39.0886344109019,39.532,2.46753246753247,2.16666666666667,0.677922077922078,0.660363247863248,0.803374059749585,0.30270370074384,0.617884076707606,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0015.tif
0.243333333333333,0.0511111111111111,0,0.458888888888889,0.893702022774838,0.150754658831262,0.884713229554117,0.00777777777777778,0,0.121111111111111,0.871111111111111,0.522222222222222,0.475555555555556,0.00222222222222222,0,0,0.04,0.261111111111111,0.698888888888889,46,0.977939319823245,0.478418714900301,339.54347826087,316,17.3488169764426,3.62398003684288,-61.2474282724048,34.76,1.49206349206349,2.125,0.771428571428571,0.701190476190476,0.850511896765645,0.263084242474595,0.706753812636166,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0016.tif
0.0488888888888889,0.0955555555555556,0,0.478888888888889,0.864205306643186,0.127107852367205,0.870405164522812,0.00111111111111111,0.0111111111111111,0.217777777777778,0.77,0.68,0.32,0,0,0,0,0.376666666666667,0.623333333333333,116,0.978967630786844,0.429655849875531,344.293103448276,415.379310344828,27.8056540004204,5.67278805847961,-69.3454711475568,58.247,1.94545454545455,4.24691358024691,0.834787878787879,0.690877914951989,0.837643049005646,0.196465650372459,0.745190466759094,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0017.tif
0.175555555555556,0.07,0.0844444444444444,0.123333333333333,0.888415698495501,0.189536085340638,0.855569661917525,0,0,0.229166666666667,0.770833333333333,0.370833333333333,0.629166666666667,0,0,0,0.00625,0.475,0.51875,63,0.932511599429733,0.639637701110879,356.253968253968,460.571428571429,16.3362718263117,5.89968159929537,-79.8935670218517,35.181,1.85714285714286,4.52,0.8,0.567777777777778,0.817403943881915,0.235612876357597,0.648664799253034,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0018.tif
0.0133333333333333,0.0222222222222222,0,0.91,0.815860073944427,0.0401478283822875,0.924380570409982,0.0255555555555556,0.0166666666666667,0.334444444444444,0.623333333333333,0.938888888888889,0.0611111111111111,0,0,0,0,0.0966666666666667,0.903333333333333,27,0.846104826665088,0.542823783769097,362.740740740741,229.851851851852,10.1465906952925,5.40830057364151,-23.8275766288847,25.001,7,5.33333333333333,0.575,0.658333333333333,0.80807853045318,0.189882888593679,0.657282913165266,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0019.tif
0.318888888888889,0.0533333333333333,0,0.325555555555556,0.876052601159472,0.18187021296473,0.866956641811654,0.0111111111111111,0.00444444444444444,0.154444444444444,0.83,0.452222222222222,0.547777777777778,0,0,0,0,0.381111111111111,0.618888888888889,53,0.584579607146264,0.722573781465883,372.264150943396,333.377358490566,9.70704380538813,7.87567755063804,-49.3545876873417,30.36,6.02777777777778,5.47142857142857,0.584722222222222,0.62,0.823983932880005,0.234799137946186,0.684618736383442,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0020.tif
0,0.0577777777777778,0,0.862222222222222,0.840970490988026,0.0631794614933658,0.89550499445061,0.0333333333333333,0.00555555555555556,0.275555555555556,0.685555555555556,0.897777777777778,0.0955555555555556,0.00666666666666667,0,0,0.0377777777777778,0.193333333333333,0.768888888888889,52,0.921799360176515,0.58188670175023,386.057692307692,255.615384615385,14.8805321058672,5.76869578252021,-49.3967126861589,33.511,1.68181818181818,1.78703703703704,0.732878787878788,0.722993827160494,0.813709080151653,0.209271723829199,0.685799168152109,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0021.tif
0.148888888888889,0.04,0,0.107777777777778,0.883421870589906,0.186325597099995,0.857004062886416,0.00625,0,0.127083333333333,0.866666666666667,0.33125,0.66875,0,0,0,0.0208333333333333,0.391666666666667,0.5875,36,0.907074423319094,0.682537586550329,398.444444444444,462.277777777778,11.6275860623717,4.89486835260161,-69.056493950376,25.745,2.75,5.66666666666667,0.698809523809524,0.46358024691358,0.812153934005676,0.271874605901241,0.657461873638344,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0022.tif
0.462222222222222,0.163333333333333,0.301111111111111,0.182222222222222,0.88750298475027,0.218843309840806,0.858104835559722,0.00777777777777778,0,0.268888888888889,0.723333333333333,0.257777777777778,0.728888888888889,0.0133333333333333,0,0,0.07,0.384444444444444,0.545555555555556,103,0.696695465679086,0.699563959522549,462.407766990291,274.417475728155,14.1820444526231,10.1737308352012,-64.8933792706095,43.014,2.89880952380952,2.09523809523809,0.679464285714286,0.667361111111111,0.805608824606903,0.305484609713951,0.615746298519408,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0023.tif
0.375555555555556,0.0133333333333333,0,0.442222222222222,0.879110914006907,0.168695714757399,0.897668256491786,0.00555555555555556,0.00555555555555556,0.146666666666667,0.842222222222222,0.494444444444444,0.503333333333333,0.00222222222222222,0,0,0.0111111111111111,0.193333333333333,0.795555555555556,24,0.824510524689904,0.933848912476265,510.416666666667,23.8333333333333,8.0763034463745,4.56994898802935,-0.574316827932753,17.971,3.125,2.66666666666667,0.517361111111111,0.675,0.814543686429705,0.365836710443547,0.522450980392157,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0024.tif
0.497777777777778,0.0377777777777778,0.221111111111111,0.212222222222222,0.904479610656237,0.205194809348985,0.888787755286872,0.00888888888888889,0.00333333333333333,0.1,0.887777777777778,0.292222222222222,0.707777777777778,0,0,0,0.0277777777777778,0.21,0.762222222222222,66,0.863931533149186,0.83889160467753,571.015151515152,16.3030303030303,13.5676884210616,6.83281378525405,-11.0591366973919,31.443,3.18571428571429,1.55952380952381,0.684761904761905,0.745436507936508,0.803098131149139,0.277068190675546,0.597519007603041,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0025.tif
0.297777777777778,0.0622222222222222,0,0.378888888888889,0.859328352283877,0.158541044121611,0.877655422358517,0.00555555555555556,0.0233333333333333,0.221111111111111,0.75,0.432222222222222,0.52,0.0466666666666667,0.00111111111111111,0,0.0666666666666667,0.243333333333333,0.69,56,0.762637846596904,1.12738940370462,588.482142857143,83.125,10.6535208827297,6.89097133926135,-18.2223852932989,24.984,0.78,0.785714285714286,0.69,0.726190476190476,0.763421933393641,0.516801836194657,0.366274509803922,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0026.tif
0.00111111111111111,0.0822222222222222,0.363333333333333,0.546666666666667,0.865213511841341,0.113707912302005,0.852646821440441,0.00333333333333333,0.00222222222222222,0.204444444444444,0.79,0.856666666666667,0.143333333333333,0,0,0,0.0422222222222222,0.357777777777778,0.6,87,0.941159412187044,0.686588070145193,595.965517241379,260.264367816092,18.8656296533296,6.37588399858883,33.6056659414605,39.904,1.99346405228758,1.86060606060606,0.714488017429194,0.782323232323233,0.819587728466256,0.228882531915094,0.678179721086295,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0027.tif
0.175555555555556,0.152222222222222,0,0.224444444444444,0.870769257420343,0.173647413394769,0.845110888392054,0.0155555555555556,0.00333333333333333,0.281111111111111,0.7,0.392222222222222,0.587777777777778,0.02,0,0,0.0788888888888889,0.405555555555556,0.515555555555556,99,0.978250675222303,0.3595062304899,611.222222222222,189.787878787879,26.2828565587644,5.45175229964811,59.2793933713155,58.826,0.947826086956522,1.48,0.8543961352657,0.788666666666667,0.838037435330789,0.23669310034885,0.738311111111111,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0028.tif
0.0322222222222222,0.08,0.0333333333333333,0.313333333333333,0.853420262582187,0.112752034952039,0.883698577470204,0.0104166666666667,0.0125,0.314583333333333,0.6625,0.666666666666667,0.327083333333333,0.00625,0,0,0.06875,0.270833333333333,0.660416666666667,112,0.952974169105996,0.464625026538433,614.107142857143,452.571428571429,23.588992872225,7.14868050490395,67.7233405333396,55.038,1.73928571428571,3.08333333333333,0.804523809523809,0.713257575757576,0.836143382465501,0.204578566191032,0.736923860453273,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0029.tif
0.292222222222222,0.0611111111111111,0,0.457777777777778,0.885414987893371,0.159719979890524,0.873966817496229,0.00111111111111111,0.00444444444444444,0.177777777777778,0.816666666666667,0.512222222222222,0.486666666666667,0.00111111111111111,0,0,0.03,0.322222222222222,0.647777777777778,47,0.943297459497182,0.781097965655156,613.936170212766,165.574468085106,13.7896809736521,4.57746591395401,-78.6725214197107,27.498,2.34545454545455,4.87179487179487,0.623939393939394,0.535897435897436,0.801153521881024,0.287151786326173,0.591493212669683,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0030.tif
0.0788888888888889,0.05,0,0.547777777777778,0.87364762307986,0.128655659805669,0.865478729503497,0,0,0.207777777777778,0.792222222222222,0.74,0.252222222222222,0.00777777777777778,0,0,0.02,0.288888888888889,0.691111111111111,32,0.652258513090331,1.12406926426267,618.78125,245.0625,7.65794176619488,5.80469375352695,54.5976082917582,18.914,4.48571428571428,4.94285714285714,0.602857142857143,0.618571428571429,0.784806329005311,0.268354629491877,0.655382152861144,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0031.tif
0.175555555555556,0.152222222222222,0,0.224444444444444,0.870769257420343,0.173647413394769,0.845110888392054,0.0155555555555556,0.00333333333333333,0.281111111111111,0.7,0.392222222222222,0.587777777777778,0.02,0,0,0.0788888888888889,0.405555555555556,0.515555555555556,77,0.708342003794644,0.760875419742767,629.688311688312,197.25974025974,12.4195396870791,8.7665729902796,64.4896554478482,35.661,4.08888888888889,3.94047619047619,0.691851851851852,0.665476190476191,0.81737278872496,0.228336723249315,0.672803195352215,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0032.tif
0.267777777777778,0.0444444444444444,0,0.581111111111111,0.867666484005354,0.132001291655012,0.898340173278614,0.00222222222222222,0.00444444444444444,0.2,0.793333333333333,0.622222222222222,0.376666666666667,0.00111111111111111,0,0,0.0155555555555556,0.195555555555556,0.788888888888889,78,0.918492492400033,0.782694765780089,633.371794871795,240.487179487179,16.2287136282423,6.41745682228263,83.9714963946012,35.388,1.8952380952381,3.11764705882353,0.688095238095238,0.595098039215686,0.786040166827289,0.301586189879854,0.593211402207942,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0033.tif
0.378888888888889,0.11,0.00444444444444444,0.166666666666667,0.891162135361374,0.22156231047309,0.830853589875401,0,0,0.194444444444444,0.805555555555556,0.28,0.67,0.05,0,0,0.0777777777777778,0.422222222222222,0.5,61,0.845379566280598,1.01864944949682,637.803278688525,256.508196721311,12.3304931460062,6.58653104852832,-79.6673104691711,27.432,1.45714285714286,2.31666666666667,0.729761904761905,0.634722222222222,0.774408783433362,0.346884085937381,0.5265639589169,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0034.tif
0.148888888888889,0.185555555555556,0.601111111111111,0.353333333333333,0.871674585528303,0.149021651891083,0.857865874862906,0.00666666666666667,0.00111111111111111,0.294444444444444,0.697777777777778,0.468888888888889,0.49,0.0411111111111111,0,0,0.145555555555556,0.327777777777778,0.526666666666667,102,0.817767620969035,0.881794831016678,656.666666666667,58.2156862745098,15.3854636280929,8.85508107756164,-33.7739036572445,38.126,3.2,2.99305555555556,0.626428571428571,0.661111111111111,0.815019793007272,0.269713761031586,0.594654528478058,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0035.tif
0.156666666666667,0.0377777777777778,0,0.0944444444444444,0.894037899648549,0.199664753545133,0.862888301387971,0,0.00512820512820513,0.146153846153846,0.848717948717949,0.366666666666667,0.551282051282051,0.0717948717948718,0.0102564102564103,0,0.11025641025641,0.225641025641026,0.664102564102564,41,0.678686706170971,1.18244884792296,692.682926829268,114.487804878049,8.57353732578796,6.29664509878402,-1.54702902945856,20.874,0.75,0.761904761904762,0.773148148148148,0.746031746031746,0.742268364768734,0.523349893257065,0.331445170660857,0,0,0,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,lymphocyt,Cell_0036.tif
0,0.282222222222222,1,0.0566666666666667,0.839070349956233,0.155157360786668,0.776367389060888,0,0,0.476666666666667,0.523333333333333,0.468888888888889,0.531111111111111,0,0,0,0.0477777777777778,0.771111111111111,0.181111111111111,118,0.767447180584499,0.134075498075341,6.58474576271186,172.881355932203,24.1529148725389,15.4847278633709,26.7631886001673,105.165,4.89572192513369,3.78947368421053,0.678698752228164,0.742850877192982,0.813266326371141,0.676151608968946,0.233542948583607,1,3852,22.7338552295035,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0037.tif
0.00666666666666667,0.363333333333333,0.978888888888889,0.107777777777778,0.855827942123173,0.163127363755408,0.807480409266674,0,0,0.428888888888889,0.571111111111111,0.296666666666667,0.7,0.00333333333333333,0,0,0.104444444444444,0.618888888888889,0.276666666666667,367,0.496887005572427,0.429467275631455,19.3215258855586,186.953678474114,24.013175709953,20.8390000206073,87.2140751770041,103.627,3.13368055555556,2.78146853146853,0.729774305555556,0.728409090909091,0.814688658685518,0.639353946706888,0.271147643452885,1,3852,4.11507346081453,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0038.tif
0,0.282222222222222,1,0.0566666666666667,0.839070349956233,0.155157360786668,0.776367389060888,0,0,0.476666666666667,0.523333333333333,0.468888888888889,0.531111111111111,0,0,0,0.0477777777777778,0.771111111111111,0.181111111111111,85,0.564831561014368,0.393462484409776,21.3764705882353,151.823529411765,12.849596758519,10.6035671864029,61.4983015918106,52.103,6.87820512820513,4.88,0.638995726495726,0.708777777777778,0.844734204685297,0.713551198257081,0.214847656107376,1,3852,36.662906350711,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0039.tif
0.253333333333333,0.0311111111111111,0.73,0.136666666666667,0.877437807111305,0.192923292557556,0.829699586256521,0.00444444444444444,0,0.135555555555556,0.86,0.4,0.6,0,0,0,0.00111111111111111,0.543333333333333,0.455555555555556,26,0.8742485516698,0.828621009187181,20.6153846153846,224.884615384615,8.78986031660475,4.26728907024757,-20.0042274085718,19.857,12.3703703703704,8.14285714285714,0.533333333333333,0.623809523809524,0.831786307197826,0.737952069716776,0.191086817592445,1,3852,36.5300344961163,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Not_cell_,Cell_0040.tif
0.112222222222222,0.24,0.451111111111111,0.483333333333333,0.833941916432221,0.122000576957786,0.872898750143332,0.00222222222222222,0.0122222222222222,0.533333333333333,0.452222222222222,0.567777777777778,0.428888888888889,0.00333333333333333,0,0,0.103333333333333,0.383333333333333,0.513333333333333,293,0.896841791043862,0.277336267067688,35.9488054607509,174.201365187713,32.7231976283994,14.4751537908466,-87.7817508222094,115.222,3.16375,4.04497354497354,0.770145833333333,0.718077601410935,0.81826041248716,0.698487394957984,0.222036306118773,1,3852,19.1427210490892,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0041.tif
0.00444444444444444,0.221111111111111,0.713333333333333,0.423333333333333,0.841198268973879,0.123231232778528,0.833403261447232,0.0133333333333333,0.00333333333333333,0.354444444444444,0.628888888888889,0.59,0.395555555555556,0.0144444444444444,0,0,0.07,0.531111111111111,0.398888888888889,93,0.67482269555432,0.927542848215521,33.1935483870968,207.677419354839,13.0130369798527,9.60335970052903,-0.358749981868582,35.496,2.80357142857143,2.15833333333333,0.672172619047619,0.7275,0.816118124352768,0.605994397759104,0.292667142520512,1,3852,21.6951125212363,0.856512472589806,0.170932184426386,0.826256857849093,0.197708777220862,0.485122009291876,0.315530009340716,0.251851354403873,Malignant,Cell_0042.tif
